ID,Name,Birthday,His_car_year_production,Cars_color,Name_starts_from_J
40,FRANK BUFFAY JR.,"70.11.17, 12:00:00",1972,Blue,FALSE
40,FRANK BUFFAY JR.,"70.11.17, 12:00:00",1985,Green,FALSE
40,FRANK BUFFAY JR.,"70.11.17, 12:00:00",1998,Black,FALSE
40,FRANK BUFFAY JR.,"70.11.17, 12:00:00",1969,White,FALSE
40,FRANK BUFFAY JR.,"70.11.17, 12:00:00",2002,Yellow,FALSE
40,FRANK BUFFAY JR.,"70.11.17, 12:00:00",1978,Orange,FALSE
40,FRANK BUFFAY JR.,"70.11.17, 12:00:00",1989,Purple,FALSE
40,FRANK BUFFAY JR.,"70.11.17, 12:00:00",1995,Brown,FALSE
40,FRANK BUFFAY JR.,"70.11.17, 12:00:00",1971,Pink,FALSE
40,FRANK BUFFAY JR.,"70.11.17, 12:00:00",1980,Cyan,FALSE
40,FRANK BUFFAY JR.,"70.11.17, 12:00:00",2007,Magenta,FALSE
40,FRANK BUFFAY JR.,"70.11.17, 12:00:00",1963,Turquoise,FALSE
40,FRANK BUFFAY JR.,"70.11.17, 12:00:00",1992,Lime,FALSE
40,FRANK BUFFAY JR.,"70.11.17, 12:00:00",2004,Indigo,FALSE
40,FRANK BUFFAY JR.,"70.11.17, 12:00:00",1967,Violet,FALSE
40,FRANK BUFFAY JR.,"70.11.17, 12:00:00",1990,Beige,FALSE
40,FRANK BUFFAY JR.,"70.11.17, 12:00:00",1976,Maroon,FALSE
40,FRANK BUFFAY JR.,"70.11.17, 12:00:00",1973,Gray,FALSE
40,FRANK BUFFAY JR.,"70.11.17, 12:00:00",1987,Silver,FALSE
40,FRANK BUFFAY JR.,"70.11.17, 12:00:00",2001,Red,FALSE
40,FRANK BUFFAY JR.,"70.11.17, 12:00:00",1979,Blue,FALSE
40,FRANK BUFFAY JR.,"70.11.17, 12:00:00",1997,Green,FALSE
40,FRANK BUFFAY JR.,"70.11.17, 12:00:00",1964,Black,FALSE
40,FRANK BUFFAY JR.,"70.11.17, 12:00:00",2009,White,FALSE
40,FRANK BUFFAY JR.,"70.11.17, 12:00:00",1975,Yellow,FALSE
40,FRANK BUFFAY JR.,"70.11.17, 12:00:00",1982,Orange,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",2010,Red,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",2011,Green,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",2012,Black,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",2013,White,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",2014,Yellow,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",2015,Blue,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",2016,Red,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",2017,Green,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",2018,Black,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",2019,White,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",2020,Yellow,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",2021,Blue,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",2022,Red,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",2023,Green,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",2024,Black,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",2025,White,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",2026,Yellow,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",2027,Blue,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",2028,Red,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",2029,Green,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",2030,Black,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",2030,Black,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",2031,Red,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",2029,Blue,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",2032,Silver,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",2028,White,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",2033,Green,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",2027,Yellow,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",2034,Orange,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",2026,Purple,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",2035,Gray,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",2025,Brown,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",2036,Pink,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",2024,Cyan,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",2037,Magenta,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",2023,Turquoise,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",2038,Lime,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",2022,Indigo,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",2039,Violet,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",2021,Beige,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",2040,Maroon,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",2005,Gray,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",2008,Silver,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",1965,Red,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",1972,Blue,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",1985,Green,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",1998,Black,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",1969,White,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",2002,Yellow,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",1978,Orange,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",1989,Purple,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",1995,Brown,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",1971,Pink,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",1980,Cyan,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",2007,Magenta,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",1963,Turquoise,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",1992,Lime,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",2004,Indigo,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",1967,Violet,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",1990,Beige,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",1976,Maroon,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",1973,Gray,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",1987,Silver,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",2001,Red,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",1979,Blue,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",1997,Green,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",1964,Black,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",2009,White,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",1975,Yellow,FALSE
41,CHARLIE WHEELER,"78.05.14, 12:00:00",1982,Orange,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",2010,Red,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",2011,Green,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",2012,Black,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",2013,White,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",2014,Yellow,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",2015,Blue,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",2016,Red,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",2017,Green,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",2018,Black,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",2019,White,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",2020,Yellow,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",2021,Blue,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",2022,Red,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",2023,Green,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",2024,Black,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",2025,White,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",2026,Yellow,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",2027,Blue,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",2028,Red,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",2029,Green,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",2030,Black,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",2030,Black,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",2031,Red,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",2029,Blue,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",2032,Silver,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",2028,White,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",2033,Green,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",2027,Yellow,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",2034,Orange,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",2026,Purple,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",2035,Gray,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",2025,Brown,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",2036,Pink,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",2024,Cyan,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",2037,Magenta,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",2023,Turquoise,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",2038,Lime,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",2022,Indigo,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",2039,Violet,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",2021,Beige,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",2040,Maroon,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",2005,Gray,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",2008,Silver,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",1965,Red,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",1972,Blue,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",1985,Green,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",1998,Black,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",1969,White,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",2002,Yellow,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",1978,Orange,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",1989,Purple,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",1995,Brown,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",1971,Pink,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",1980,Cyan,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",2007,Magenta,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",1963,Turquoise,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",1992,Lime,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",2004,Indigo,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",1967,Violet,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",1990,Beige,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",1976,Maroon,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",1973,Gray,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",1987,Silver,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",2001,Red,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",1979,Blue,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",1997,Green,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",1964,Black,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",2009,White,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",1975,Yellow,FALSE
42,GARY OLDMAN,"58.03.21, 12:00:00",1982,Orange,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",2010,Red,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",2011,Green,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",2012,Black,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",2013,White,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",2014,Yellow,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",2015,Blue,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",2016,Red,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",2017,Green,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",2018,Black,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",2019,White,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",2020,Yellow,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",2021,Blue,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",2022,Red,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",2023,Green,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",2024,Black,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",2025,White,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",2026,Yellow,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",2027,Blue,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",2028,Red,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",2029,Green,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",2030,Black,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",2030,Black,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",2031,Red,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",2029,Blue,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",2032,Silver,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",2028,White,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",2033,Green,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",2027,Yellow,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",2034,Orange,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",2026,Purple,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",2035,Gray,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",2025,Brown,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",2036,Pink,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",2024,Cyan,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",2037,Magenta,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",2023,Turquoise,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",2038,Lime,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",2022,Indigo,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",2039,Violet,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",2021,Beige,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",2040,Maroon,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",2005,Gray,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",2008,Silver,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",1965,Red,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",1972,Blue,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",1985,Green,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",1998,Black,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",1969,White,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",2002,Yellow,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",1978,Orange,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",1989,Purple,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",1995,Brown,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",1971,Pink,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",1980,Cyan,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",2007,Magenta,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",1963,Turquoise,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",1992,Lime,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",2004,Indigo,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",1967,Violet,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",1990,Beige,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",1976,Maroon,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",1973,Gray,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",1987,Silver,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",2001,Red,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",1979,Blue,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",1997,Green,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",1964,Black,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",2009,White,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",1975,Yellow,FALSE
43,SANDRA GREEN,"42.11.15, 12:00:00",1982,Orange,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",2010,Red,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",2011,Green,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",2012,Black,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",2013,White,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",2014,Yellow,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",2015,Blue,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",2016,Red,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",2017,Green,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",2018,Black,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",2019,White,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",2020,Yellow,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",2021,Blue,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",2022,Red,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",2023,Green,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",2024,Black,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",2025,White,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",2026,Yellow,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",2027,Blue,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",2028,Red,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",2029,Green,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",2030,Black,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",2030,Black,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",2031,Red,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",2029,Blue,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",2032,Silver,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",2028,White,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",2033,Green,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",2027,Yellow,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",2034,Orange,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",2026,Purple,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",2035,Gray,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",2025,Brown,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",2036,Pink,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",2024,Cyan,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",2037,Magenta,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",2023,Turquoise,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",2038,Lime,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",2022,Indigo,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",2039,Violet,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",2021,Beige,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",2040,Maroon,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",2005,Gray,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",2008,Silver,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",1965,Red,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",1972,Blue,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",1985,Green,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",1998,Black,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",1969,White,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",2002,Yellow,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",1978,Orange,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",1989,Purple,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",1995,Brown,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",1971,Pink,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",1980,Cyan,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",2007,Magenta,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",1963,Turquoise,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",1992,Lime,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",2004,Indigo,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",1967,Violet,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",1990,Beige,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",1976,Maroon,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",1973,Gray,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",1987,Silver,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",2001,Red,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",1979,Blue,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",1997,Green,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",1964,Black,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",2009,White,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",1975,Yellow,FALSE
44,LESLIE BUFFAY,"60.07.28, 12:00:00",1982,Orange,FALSE
45,JACK BING,"41.12.02, 12:00:00",2010,Red,TRUE
45,JACK BING,"41.12.02, 12:00:00",2011,Green,TRUE
45,JACK BING,"41.12.02, 12:00:00",2012,Black,TRUE
45,JACK BING,"41.12.02, 12:00:00",2013,White,TRUE
45,JACK BING,"41.12.02, 12:00:00",2014,Yellow,TRUE
45,JACK BING,"41.12.02, 12:00:00",2015,Blue,TRUE
45,JACK BING,"41.12.02, 12:00:00",2016,Red,TRUE
45,JACK BING,"41.12.02, 12:00:00",2017,Green,TRUE
45,JACK BING,"41.12.02, 12:00:00",2018,Black,TRUE
45,JACK BING,"41.12.02, 12:00:00",2019,White,TRUE
45,JACK BING,"41.12.02, 12:00:00",2020,Yellow,TRUE
45,JACK BING,"41.12.02, 12:00:00",2021,Blue,TRUE
45,JACK BING,"41.12.02, 12:00:00",2022,Red,TRUE
45,JACK BING,"41.12.02, 12:00:00",2023,Green,TRUE
45,JACK BING,"41.12.02, 12:00:00",2024,Black,TRUE
45,JACK BING,"41.12.02, 12:00:00",2025,White,TRUE
45,JACK BING,"41.12.02, 12:00:00",2026,Yellow,TRUE
45,JACK BING,"41.12.02, 12:00:00",2027,Blue,TRUE
45,JACK BING,"41.12.02, 12:00:00",2028,Red,TRUE
45,JACK BING,"41.12.02, 12:00:00",2029,Green,TRUE
45,JACK BING,"41.12.02, 12:00:00",2030,Black,TRUE
45,JACK BING,"41.12.02, 12:00:00",2030,Black,TRUE
45,JACK BING,"41.12.02, 12:00:00",2031,Red,TRUE
45,JACK BING,"41.12.02, 12:00:00",2029,Blue,TRUE
45,JACK BING,"41.12.02, 12:00:00",2032,Silver,TRUE
45,JACK BING,"41.12.02, 12:00:00",2028,White,TRUE
45,JACK BING,"41.12.02, 12:00:00",2033,Green,TRUE
45,JACK BING,"41.12.02, 12:00:00",2027,Yellow,TRUE
45,JACK BING,"41.12.02, 12:00:00",2034,Orange,TRUE
45,JACK BING,"41.12.02, 12:00:00",2026,Purple,TRUE
45,JACK BING,"41.12.02, 12:00:00",2035,Gray,TRUE
45,JACK BING,"41.12.02, 12:00:00",2025,Brown,TRUE
45,JACK BING,"41.12.02, 12:00:00",2036,Pink,TRUE
45,JACK BING,"41.12.02, 12:00:00",2024,Cyan,TRUE
45,JACK BING,"41.12.02, 12:00:00",2037,Magenta,TRUE
45,JACK BING,"41.12.02, 12:00:00",2023,Turquoise,TRUE
45,JACK BING,"41.12.02, 12:00:00",2038,Lime,TRUE
45,JACK BING,"41.12.02, 12:00:00",2022,Indigo,TRUE
45,JACK BING,"41.12.02, 12:00:00",2039,Violet,TRUE
45,JACK BING,"41.12.02, 12:00:00",2021,Beige,TRUE
45,JACK BING,"41.12.02, 12:00:00",2040,Maroon,TRUE
45,JACK BING,"41.12.02, 12:00:00",2005,Gray,TRUE
45,JACK BING,"41.12.02, 12:00:00",2008,Silver,TRUE
45,JACK BING,"41.12.02, 12:00:00",1965,Red,TRUE
45,JACK BING,"41.12.02, 12:00:00",1972,Blue,TRUE
45,JACK BING,"41.12.02, 12:00:00",1985,Green,TRUE
45,JACK BING,"41.12.02, 12:00:00",1998,Black,TRUE
45,JACK BING,"41.12.02, 12:00:00",1969,White,TRUE
45,JACK BING,"41.12.02, 12:00:00",2002,Yellow,TRUE
45,JACK BING,"41.12.02, 12:00:00",1978,Orange,TRUE
45,JACK BING,"41.12.02, 12:00:00",1989,Purple,TRUE
45,JACK BING,"41.12.02, 12:00:00",1995,Brown,TRUE
45,JACK BING,"41.12.02, 12:00:00",1971,Pink,TRUE
45,JACK BING,"41.12.02, 12:00:00",1980,Cyan,TRUE
45,JACK BING,"41.12.02, 12:00:00",2007,Magenta,TRUE
45,JACK BING,"41.12.02, 12:00:00",1963,Turquoise,TRUE
45,JACK BING,"41.12.02, 12:00:00",1992,Lime,TRUE
45,JACK BING,"41.12.02, 12:00:00",2004,Indigo,TRUE
45,JACK BING,"41.12.02, 12:00:00",1967,Violet,TRUE
